,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
10,Stars Fell on Alabama (2021),2021,ActionComedy,5.4 / 10,https://yts.rs/movie/stars-fell-on-alabama-2021-2021," Successful Hollywood agent Bryce Dixon is returning to Alabama for the first time in 15 years for his high school reunion. When he learns he's the only one of his friends who isn't married with children, he convinces his client, starlet Madison Belle, to pretend to be his girlfriend. But he soon learns that success has different meanings, and romance may be closer than he thinks. ",13130
11,Starting Over,1979,ComedyRomance,6.4 / 10,https://yts.rs/movie/starting-over-1979," Burt Reynolds is an attractive middle-aged man who suffers a crisis of confidence when ditched by his ambitious singer wife (Candice Bergen), until he begins to forge a new new relationship with an equally insecure teacher (Jill Clayburgh). But when the wife attempts a reconciliation - seduction followed by a truly excruciating song she has composed for him - he realizes where his loyalty lies. ",5858
12,Herself,2020,ActionDrama,7 / 10,https://yts.rs/movie/herself-2020," A young mother escapes her abusive husband and fights back against a broken housing system. She sets out to build her own home and in the process rebuilds her life and re-discovers herself. ",27775
13,Equation to an Unknown,1980,DramaRomance,7.3 / 10,https://yts.rs/movie/equation-to-an-unknown-1980," This long-lost masterpiece of gay erotic cinema centers on a handsome young stud who rides his motorcycle through a myriad of sexual encounters, from a soccer game's locker room to a dreamy and unsettling orgy where the film reaches its melancholic peak. Newly scanned in 2K from the original camera negative and directed with absolute grace by the mysterious Dietrich de Velsa (aka Francis Savel / Frantz Salieri): this former painter was also the owner and artistic director of one of the first transvestites' cabaret of Paris, La Grande Eugène. Years later, he collaborated with Joseph Losey on Mr. Klein (1976) and Don Giovanni (1979). EQUATION TO AN UNKNOWN is his only film and stands without a doubt as a masterpiece and the best French gay adult film ever made. ",5353
14,Lovers on Borders,2018,DramaRomance,4.6 / 10,https://yts.rs/movie/lovers-on-borders-2018," TWO stories of revenge set against historic catastrophes -- Great Lisbon Earthquake(1755) and Great East-Japan Earthquake(2011), explore the human condition as they encounter similar tragedies and deja-vus. ",3333
15,"Love, Lost & Found",2021,ActionComedy,5.4 / 10,https://yts.rs/movie/love-lost-found-2021," A shallow and slightly clueless social media influencer takes his girlfriend out to the wilderness with the intention of live-streaming ""the most epic proposal ever!"" But things take an unexpected turn after she slips off the edge of a cliff in order to get that perfect shot. It takes being separated in the wild and overcoming nature's obstacles for them both to realize they just might not meant for each other...while finding love in new, unexpected places-like an old flame turned Search and Rescue volunteer, and a capable female park ranger. ",32724
16,Mercy,2020,ActionDrama,6.1 / 10,https://yts.rs/movie/mercy-2020," Jeffrey Hansen has had a lot of bad days in his life. He is having another one today. A minor setback that seems easy enough for anyone else to overcome breaks Jeffrey's spirit. He is sent spiraling into memories of lost loves, ruined lives, casualties of war, and the heartache of never being enough. As he wrestles with his past, he is plunged into an epic battle with himself that ends with an act of mercy. ",11615
17,Fugainai boku wa sora o mita (2012),2012,ActionDrama,6.7 / 10,https://yts.rs/movie/fugainai-boku-wa-sora-o-mita-2012-2012," Middle-aged Satomi is married to infertile Keiichi and pressured by Machiko, her dominant mother-in-law to give her a grandchild. She seeks distraction in manga romance and meets the student Takumi at an event for anime fans. Soon they start a passionate relationship like ""Anzu"" and ""Muramasa"", her favorite cartoon characters. Takumi soon becomes her escape from her boring life while taking an infertility treatment forced by mother-in-law who provides them a financial support. Meanwhile, her husband and his mother begins to notice a video on the Internet -which was taped by herself secretly where she has sex with her teenage lover. Takumi's best friend Fukuda lives with his senile grandmother after his mother abandoned him and can just make ends meet with a number of side jobs. His situation becomes dire when a usurer demands that he pays his mother's debts. ",7171
18,Rock Around the World,1957,ActionBiography,5.5 / 10,https://yts.rs/movie/rock-around-the-world-1957," This is the story of the early life and rise to fame of Tommy Steele. His manager wanted him to be a tough rock'n'roller and so challenge Elvis Presley but Tommy is too nice. He becomes famous anyway !! ",4242
19,"It's Me, It's Me",2013,ActionComedy,5.9 / 10,https://yts.rs/movie/its-me-its-me-2013," Guess what can happen when you pretend you are someone else. You could be replaced by a clone when you clone someone else. Then there could be more clones and they could be everywhere. Then others recognize the clones instead of recognizing you and the clones are the originals and the originals are cast aside. It multiplies from there. ",3737
0,#HandoZenryoku,2020,ActionDrama,5.4 / 10,https://yts.rs/movie/handozenryoku-2020," The school's handball club is about to close down. Can social media bring it back to life? Masao Kiyota is a high school student living in Japan's southern Kumamoto Prefecture. ",3030
1,Who's Afraid of Vagina Wolf?,2013,ComedyRomance,5.4 / 10,https://yts.rs/movie/whos-afraid-of-vagina-wolf-2013," In this eccentric all-female romantic comedy, charismatic filmmaker Anna faces a midlife crisis. She has neither job nor girlfriend, and lives in her friend's garage in Los Angeles. Just when she's about to throw in the towel, she meets Katia, who becomes her muse, inspiring her to write and direct an all-female remake of ""Who's Afraid of Virginia Woolf?"" Surrounded by beautiful women as cast and crew, including Guinevere Turner in a tour-de-force performance, Carrie Preston, and gorgeous ingénue Agnes Olech as her smitten cinematographer, Anna destroys everything to get to the bottom of what is truly stopping her from love and life. —Jiilo_Kim ",4545
2,Beyond the Hills,2012,ActionDrama,7.5 / 10,https://yts.rs/movie/beyond-the-hills-2012," Alina and Voichita have been friends since their orphanage days. And they have been lovers since they became sexually mature. But despite their oath of mutual fidelity, Alina, who could not bear poverty any more, emigrated to Germany where she became a barmaid. Now she just could not take the estrangement from Voichita and today she is back to Romania with a view to taking Voichita along with her to Germany. The only trouble is that in the meantime her girlfriend has betrayed her in falling in love with... God! Voichita indeed now lives in a convent where she plans to make vows. The priest agrees, if somewhat reluctantly, to accommodate Alina before their (hypothetical) departure. He sees all too well that not only is the young woman materialistic but hostile and troublesome as well... ",5050
3,Pieces of a Woman,2020,ActionDrama,7.1 / 10,https://yts.rs/movie/pieces-of-a-woman-2020," Martha and Sean are a Boston couple on the verge of parenthood whose lives change irrevocably when a home birth ends in unimaginable tragedy. Thus begins a yearlong odyssey for Martha, who must navigate her grief while working through fractious relationships with her husband and her domineering mother, along with the publicly vilified midwife, whom she must face in court. A deeply personal, searing, and ultimately transcendent story of a woman learning to live alongside her loss. —Netflix ",128068
4,One Starry Christmas,2014,ActionComedy,6.7 / 10,https://yts.rs/movie/one-starry-christmas-2014," Aspiring astronomy professor and Christmas enthusiast Holly is crushed when her longtime boyfriend Adam schedules a business trip and leaves her alone over the holidays. When she decides to surprise both Adam and her parents with a Christmas visit, however, fate, or perhaps the Christmas spirit, intervenes. Holly's bumpy holiday travel makes a turn onto the road to romance when she and her bus companion, Luke, forge an instant connection over their love of constellations and Christmas. In the spirit of the season, Holly invites Luke and his brother Bull to join her family and Adam for Christmas, which instantly creates a competition between Luke and Adam for Holly's attention. As sparks fly like shooting stars between Holly and Luke, will Holly decide to play it safe and stay with Adam or to thank her lucky stars for the Christmas gift of romance with Luke? —nitrokng ",4646
5,Becoming Labrador,2019,ActionDocumentary,6.5 / 10,https://yts.rs/movie/becoming-labrador-2019," In the stark Labrador interior, a growing number of Filipino workers have recently landed in the small regional hub of Happy Valley-Goose Bay, travelling halfway around the world for jobs they hope will offer their families new opportunities and a better life. Becoming Labrador follows a handful of those women and men as they make a place for themselves in Labrador's profoundly foreign climate and culture, and deal with the unexpected costs of living far from parents, partners and children. Combining documentary footage with interpretive animation, and bringing together the vision of three of Canada's best young directors, Becoming Labrador is a remarkable feat of collaborative authorship. It offers an intimate account of the radical mobility and displacement of the modern world, and of how tenaciously people hold to their roots in the midst of fundamental change. Celebrating the ties that motivate and sustain the Filipino workers and their families, it also reveals a subtler love ... ",7777
6,Watashi wa genki,2020,ActionDrama,6.5 / 10,https://yts.rs/movie/watashi-wa-genki-2020," A normal day for little Riko at home and at school. A vivid snapshot pervaded by the calm flow of reality that creates an authentic sense of wonder. ",4141
7,Op-pa saeng-gak,2016,ActionDrama,6.8 / 10,https://yts.rs/movie/op-pa-saeng-gak-2016," Second Lieutenant Han Sang-Yeok (Si Wan) leads his platoon during the Korean War in the early 1950s. During the war, Sang-yeok encounters a children's choir who have lost everything due to the war. Emphasising with their plight, he tries to protect the children. ",4747
8,Funny Boy,2020,ActionDrama,5.8 / 10,https://yts.rs/movie/funny-boy-2020," Sri Lanka of the 70's and 80's. The elegant world of upper class Tamils, a minority group in a largely majority Sinhalese country. At 8, Arjie loves dressing up like a bride and acting out a bridal procession with his girl cousins. When he is discovered by the adults, he wonders why he's being called ""funny"", a word whose meaning he can't understand, though he knows it's a 'bad' thing. Arjie is taken up by his magnetic aunt Radha, who has just returned from Canada. Radha sees that Arjie is gay and is determined to protect him and build his self-worth. But her life gets complicated when she falls in love with Anil, a charismatic Sinhalese man. Their relationship crosses ethnic boundaries in a world that simmers with tensions between the Sinhalese and Tamils. Radha must choose between her family and her lover. Arjie, witnessing his aunt's journey, learns some bitter lessons about what is possible and not in the world. We flash forward to Arjie at 17, at a new school. There, Arjie falls ... ",7777
9,Unarmed Verses,2017,ActionDocumentary,7.4 / 10,https://yts.rs/movie/unarmed-verses-2017," This feature documentary presents a thoughtful and vivid portrait of a community facing imposed relocation. At the centre of the story is a remarkably astute and luminous 12-year-old black girl whose poignant observations about life, the soul, and the power of art give voice to those rarely heard in society. Unarmed Verses is a cinematic rendering of our universal need for self-expression and belonging. ",5050
10,Un 32 août sur terre,1998,DramaRomance,6.6 / 10,https://yts.rs/movie/un-32-aout-sur-terre-1998," Young Simone is involved in a near fatal car crash, and as she questions her mortality, she also decides to have a baby. Her candidate for a father is her best friend Phillipe who happens to be seeing someone. He agrees, as long as they conceive in Salt Lake City, in the desert. The trip teaches many lessons about love, solitude, and self-discovery. ",3232
11,Rööperi,2009,BiographyCrime,6.7 / 10,https://yts.rs/movie/rooperi-2009," Professional criminals in Finland from 1966 to 1979. ",3333
12,The Art of Us,2017,ActionComedy,6.6 / 10,https://yts.rs/movie/the-art-of-us-2017," Dr. Harper Higgins is an Adjunct Professor of Art History at the Cambridge Institute of Fine Arts. To make ends meet, she also teaches an adult painting class at the Arts Collective. She once aspired to the life of a painter herself, that is until her last show a year ago resulted in a scathing review by an esteemed art critic named Rick, who also happened to be her boyfriend at the time, that review which led to them breaking up and she putting down her paint brush for good. Although she never aspired to the life of an academic, she, as appointed curator, has managed to secure a famous artist for the Institute's upcoming Art Exhibition, it being a success which she hopes will lead to a promotion to a full time position. When that artist backs out, Harper scrambles to find a replacement. Who she hopes will be approved is the man she literally stumbled onto who became her dog walker, Tom Becker, his artwork which she truly admires. Untrained Tom only began to paint as therapy when he ... ",9595
13,Band of Outsiders,1964,ComedyCrime,7.7 / 10,https://yts.rs/movie/band-of-outsiders-1964," A triangle: Franz, Arthur, and Odile. Franz, a young man with Alain Delon good looks, has met Odile in an English class. She lives in Joinville with wealthy benefactors and has mentioned to Franz that Mr. Stolz keeps a pile of 10,000 franc notes unlocked in his room. Franz tells his friend Arthur, a swarthy guy whose shady uncle is pressing him for money. Arthur and Franz, who mimic American movie tough guys, case Odile's house, pressure her to assist them with a burglary, and make passes at her as well. She's alternately compliant and distressed. Will they pull off the heist? ",4545
14,New Frontier,1939,ActionWestern,5.6 / 10,https://yts.rs/movie/new-frontier-1939," The state government plans to build a flood-control dam and condemns the property of the local farmers and ranchers, including The Three Mesquiteers. The state intends to compensate the land-owners fairly, but a crooked real-estate promoter complicates things. The ranchers, led by Stony Brooke ('John Wayne' (q)), Tucson Smith ('Ray Corrigan') and Rusty Joslin (Raymond Hatton) fight back against both the law and the crooks. —Les Adams ",5050
15,Bill Evans: Time Remembered,2015,ActionBiography,8 / 10,https://yts.rs/movie/bill-evans-time-remembered-2015," a biographical film featuring the music and times of Bill Evans with interviews from Tony Bennett, Jack Dejohnette, Billy Taylor, Paul Motian, Jon Hendricks, Orin Keepnews, Bobby Brookmeyer, Pat Evans and more, including family and friends who knew Bill Evans well. l ",8888
16,Soulless,2012,ComedyDrama,6.4 / 10,https://yts.rs/movie/soulless-2012," It's a story of 29-year-old top-manager Max who is really sure he is absolutely successful. All his life is around earning and spending money. But one day he meet a girl who is from another, real, world. And his own world starts to crash down. ",3434
17,Le colt cantarono la morte e fu... tempo di massacro,1966,ActionThriller,6.5 / 10,https://yts.rs/movie/le-colt-cantarono-la-morte-e-fu-tempo-di-massacro-1966," In 1866 New Mexico, Tom Corbett is a prospector who is called back to his hometown in Laramie Town, Texas at the bequest of a old family friend. Tom arrives in the town to see it under the control of a ruthless and greedy gangster named Jason Scott, who's psychotic and murder-crazed son, Junior Scott, runs it with fear with a posse of thugs who kill anyone who protests their business tactics. Tom finds his brother Jeff, a drunkard looked after by their family maid Mercedes. Tom then tries to persuade Jeff to help him take down the sadistic Scotts so the town can rest easy in peace and harmony again. ",3535
18,King of the Mountain,1981,ActionAdventure,5.4 / 10,https://yts.rs/movie/king-of-the-mountain-1981," A group of friends race their high-powered cars up and down a dangerous and deadly mountain road known as Mulholland Drive to see who can claim the title of ""King of the Hill."" ",5858
19,Ascension,2002,ActionDrama,4.9 / 10,https://yts.rs/movie/ascension-2002," An unknown creature has murdered the Creator of Universe and unleashed the ability to produce miracles. This ability is now in the hands of human beings who have driven themselves into destructive envy and the horrible chaos of suddenly becoming Gods themselves. ",101
0,La ligne de démarcation,1966,DramaWar,6.9 / 10,https://yts.rs/movie/la-ligne-de-demarcation-1966," 1941. A little town in the Jura is cut in half by a river that forms the border between Nazi-occupied France and the free zone. ",3737
1,Marry Me This Christmas,2020,ActionComedy,6.1 / 10,https://yts.rs/movie/marry-me-this-christmas-2020," Daniel English, a big-hearted, energetic, buoyant pastor returns to his hometown church to take over for his mentor and falls for a parishioner. When out of the blue she asks him, 'Will you marry me'. Pastor Daniel is thrilled - until he realizes she is asking him to officiate her wedding with someone else. ",7777
2,Girl's Pleasure: Man Hunting,1977,ActionDrama,5.5 / 10,https://yts.rs/movie/girls-pleasure-man-hunting-1977," Two female friends and their very different lives. One witnesses the brutal rape of her sister while the other has to deal with a troubled relationship with an African-American soldier. ",15857
3,Taistelu saarella,1962,ActionDrama,6.6 / 10,https://yts.rs/movie/taistelu-saarella-1962," The son of a French industrialist, Clément is a right wing extremist who belongs to a secret militant right wing organization that uses whatever means necessary, including violence, to achieve its goals. His wife Anne, a former German actress who gave up her career to be the doting wife, knows somewhat of his extremist views, and suspects he would indeed kill if need be as witnessed by what she finds hidden in their house. He often treats her poorly, especially out in public as she maintains the façade of her former celebrity, which he believes is her acting like a whore. Regardless, she is compelled to stay in the marriage. After he and a right wing colleague assassinate a Communist figure, that assassination which goes slightly awry, Clément and Anne hide out in the country home of Clément's childhood friend, Paul, who knows nothing about Clément's extremist views. Paul is a democrat and pacifist. Clément is forced to leave to pursue a mission, leaving Anne behind. Without Clément, Anne returns to her old life in the theater and into a relationship with Paul. But Clément does return much to Paul and Anne's chagrin, he who will not give up his wife without incident. —Huggo ",3131
4,Two Smart People,1946,CrimeDrama,6.4 / 10,https://yts.rs/movie/two-smart-people-1946," Criminal Ace Connors agrees to return to New York and stand trial for stealing $500,000 worth of bonds so he can serve a light five-year sentence and enjoy his loot (safely stowed away in the cover of a cook book) when he gets out. Detective Bob Simms is tasked with escorting Connors back to New York. With five days for the cross-country trip, Connors plans for stops in Texas and New Orleans to have a few final days of fun before he goes to prison. Ricki Woodner, a con artist who met Connors at his hotel, is persuaded by Fly Feletti (a bitter colleague of Connors) to get close to Connors and take the bonds. She joins Connors and Simms on the train and Ricki and Ace start falling for each other. Feletti wants the bonds and keeps an eye on Ricki to make sure she doesn't double-cross him. After a romantic detour into Mexico, Ace, Ricki, and Simms head to New Orleans for the Mardi Gras celebration, with Feletti close behind. ",4040
5,Malina,1991,ActionDrama,6.3 / 10,https://yts.rs/movie/malina-1991," A female writer and her relationships with two different men, one joyous and one introverted. ",5454
6,Same Difference,2019,ActionMystery,6.2 / 10,https://yts.rs/movie/same-difference-2019," As Tonya Keating grapples with the innate knowledge that her death is imminent, she is compelled to let go of the past and reconcile with her estranged twin sister. ",6969
7,Holiday Heartbreak,2020,ActionComedy,4.8 / 10,https://yts.rs/movie/holiday-heartbreak-2020," A hopeless romantic is cursed with relationship problems after her chauvinistic father mistreats the wrong woman. ",5050
8,Dark Harbor,2019,ActionThriller,5.1 / 10,https://yts.rs/movie/dark-harbor-2019," Olivia, a pregnant woman approaching her due date, returns to Maine for the funeral of her father, but while she's there her father's well-kept secrets come after her. ",10807
9,Preacher Lawson: Get to Know Me,2019,Comedy,6.8 / 10,https://yts.rs/movie/preacher-lawson-get-to-know-me-2019," In his debut stand-up special, ""America's Got Talent"" finalist and comedian Preacher Lawson overshares about losing a million dollars to a child, sleeping in a race-car bed in high school, frequently peeing his pants and being vegan. ",4040
10,Two Guys from Milwaukee,1946,ActionComedy,6.3 / 10,https://yts.rs/movie/two-guys-from-milwaukee-1946," Balkan Prince Henry has two wishes, to meet Lauren Bacall and see the ""real"" America. He befriends cabbie Buzz Williams and, without knowing the microphone is live, the two stage a debate on democracy versus monarchy broadcast back to the Prince's homeland. A plebiscite there puts Henry out of a job. Flying to MIlwaukee to become a beer salesman, he meets Bacall on the seat next to his, but a tap on his shoulder means he must give up his seat (and dream) to Bogie. ",3333
11,Troubled Waters,2020,ActionDrama,6.7 / 10,https://yts.rs/movie/troubled-waters-2020," The story of a comedian, Ron Waters, who is a Richard Pryor-type of entertainer who makes commentary about the world rather than one-liners. After a self-imposed exile from Hollywood, Ron is back. ",5858
12,Dark Inclusion,2016,ActionCrime,6.4 / 10,https://yts.rs/movie/dark-inclusion-2016," A revenge thriller in which, following his estranged father's death, a man vows vengeance against his relatives who had abandoned him and returns to the family diamond business with an elaborate robbery in mind. ",4242
13,Pandorica,2016,ActionSci-Fi,3.7 / 10,https://yts.rs/movie/pandorica-2016," Pandorica revolves around the leadership trials of The Varosha Tribe. Eiren, Ares and Thade are all in line to lead the next generation of their people. Only one of them will become leader but who will it be? Pandorica is an edge of your seat action horror that keeps the twists coming thick and fast. ",4444
14,Good Cop Bad Cop,2018,Action,2.5 / 10,https://yts.rs/movie/good-cop-bad-cop-2018," Ozone and Sherm prowls the streets of Los Angeles in search of a serial killer and drug lord who robs and slays victims before he cuts their eyes out. They must find him before he finds them in this dangerous game of cat and mouse. ",5656
15,Diving with Dolphins,2020,ActionDocumentary,7.2 / 10,https://yts.rs/movie/diving-with-dolphins-2020," Diving With Dolphins chronicles the making of Disneynature's Dolphin Reef, the story of a young Pacific bottlenose dolphin named Echo. From wave surfing with dolphins in South Africa to dancing with humpback whales in Hawaii, filmmakers go to great lengths - and depths - to shed new light on the ocean's mysteries. To locate and ""cast"" their lead and supporting characters, Disneynature filmmakers partner with marine life experts and scientists, traveling to stunning locations such as the Red Sea, French Polynesia, Sipadan Island in Malaysia and the islands of Palau. On their global aquatic journey, the team captures remarkable bottlenose dolphin behaviors rarely seen in the wild, including a little-known ritual involving gorgonian coral, synchronized swimming while sleeping, and a fascinating, cooperative hunting strategy called mud ringing. The crew, many of whom have filmed marine animals for decades, faced some unusual underwater challenges. How do you safely capture underwater ... ",24240
16,Trigger,2020,ActionThriller,4.8 / 10,https://yts.rs/movie/trigger-2020," Collin escaped the hood and found his wife and fortune. His brother Trey is paroled from a murder charge and comes to stay with him. After a disastrous accident, Trey holds Collin and friends hostage vowing he is never going back to prison ",10908
17,In the Footsteps of Elephant,2020,ActionAdventure,7.5 / 10,https://yts.rs/movie/in-the-footsteps-of-elephant-2020," ""In the Footsteps of Elephant"" follows filmmakers as they capture the epic journey of African elephants across the Kalahari desert for Disneynature's ""Elephant."" The team faces extreme weather, inaccessible terrain, crocodile-infested waters and close encounters with lions in order to shine a light on these remarkable creatures and their ancient migrations. Filming the world's largest terrestrial animal is no easy task. To embark on their 1,000-mile, round-trip adventure, the Disneynature team must first transport the crew, along with five tons of camera gear, to the heart of the Okavango Delta, a remote oasis where elephants gather annually. Their next challenge is finding elephants. And despite their incredible size, locating an elephant in an area that's nearly 4,000 square miles is like finding a needle in a haystack. Fortunately for filmmakers, a local biologist who tracks elephant populations lends a hand. The team identifies its herd and it's off the races - literally. A family... ",25755
18,Dead Run,2005,Drama,7 / 10,https://yts.rs/movie/dead-run-2005," Shuji and his older brother Shuichi live in a sad resort town that has a virtual wall in its middle. Looking to rise him above his surroundings Shuji meets and interacts with a priest with a past, a pretty hostess, a troubled girl, a thug and more. Looking for the girl who has moved with his family to Tokyo the boy meets trouble and is sinking quickly. ",3636
19,Double Vision,2002,FantasyHorror,6.4 / 10,https://yts.rs/movie/double-vision-2002," An FBI Agent pairs with a troubled Taiwan cop to hunt for a serial killer who's embedding a mysterious fungus in the brains of victims. ",4242
0,The Discarnates,1988,DramaFantasy,6.8 / 10,https://yts.rs/movie/the-discarnates-1988," Harada is a successful scenario writer, and his best buddy has just announced an intention to propose to Harada's ex-wife. Recovering from the shock, Harada indulges in melancholy, mainly on his failure as a husband and father, and goes to a 'Rakugo' (sit-down comedy) show, where a friendly man in the audience invites him home. Harada is puzzled at the strong resemblance of this man and his wife to his own parents, who were killed nearly 30 years ago when he was twelve. He visits the couple repeatedly, and greatly enjoys the happy atmosphere there, which was much like his childhood, and such a contrast to his current existence, which is lonely and tortured. But he is no longer alone. The same night his buddy confessed, Harada was visited by Kei, a beautiful woman from the third floor, who is also the only other occupant of their apartment building. She offers champagne and company. Furious with women, he rudely rebuffs her, but she persists, and he later invites her in. That they ... ",3636
1,The Christmas Note,2015,DramaMystery,6.7 / 10,https://yts.rs/movie/the-christmas-note-2015," The new original film is based on a bestselling novel by Donna VanLiere. ""The Christmas Note"" Having just moved back to her hometown without her serviceman husband but with her young son, Gretchen Daniels (Sigler) finds her life in disarray as Christmas approaches. But she discovers new purpose when she helps to deliver a message to her neighbor, Melissa (Gibson), which makes her an ally in the quest to find the neighbor's sibling she never knew she had. The women become bonded not only by the search, but by the understanding that being there for each other means they're no longer alone. This friendship becomes the greatest Christmas gift of their lives. ",4747
2,The Harvey Girls,1946,ComedyMusical,7.1 / 10,https://yts.rs/movie/the-harvey-girls-1946," On a train trip West to become a mail-order bride, Susan Bradley (Judy Garland) meets a cheery crew of young women travelling out to open a ""Harvey House"" restaurant at a remote whistle-stop to provide good cooking and wholesome company for railway travellers. When Susan and her bashful suitor find romance daunting, she joins the Harvey Girls instead. The saloon across the street with its alluring worldly-wise women offers them tough competition, fair and foul, and Susan catches the eye of the Ned Trent (John Hodiak), the distant but intense proprietor of the bar. —Michael Meigs ",4848
3,Exodus - Auringon polttama 2,2010,DramaHistory,4.2 / 10,https://yts.rs/movie/exodus-auringon-polttama-2-2010," Epic film about WWII, a sequel to Burnt by the Sun (1994). Evil Stalin is terrorizing people of Russia while the Nazis are advancing. Russian officer Kotov, who miraculously survived the death sentence in Stalin's Purge, is now fighting in the front lines. His daughter, Nadia, who survived a rape attempt by Nazi soldiers, is now a nurse risking her own life to save others. In the war-torn nation even former enemies are fighting together to defend their land. People stand up united for the sake of victory. The deadly war comes at very high cost: the Nazis are killing people, burning villages, raping women, bombing churches, destroying bridges. Hoping to survive, Kotov and his daughter are having visions of each other, but their dreams fade amidst massive bombardment. Fire and smoke eclipses the sun. The land around becomes lifeless, defenseless and littered with the dead. Then the dead are covered by snow. Life is over. Only a butterfly is flying above the weapons and corpses, alluding to eternity. —Steve Shelokhonov ",3232
4,No One Would Tell,2018,ActionDrama,6.5 / 10,https://yts.rs/movie/no-one-would-tell-2018," Apparently, the Lifetime movie is indeed based on a true story. It follows the real life account of a 16-year-old high school student named Jamie Fuller, who murdered his 14-year-old girlfriend, Amy Carnevale. Fuller was very possessive and abusive towards Amy. When Carnevale broke up with him, he didn't take it too well. Fuller lured Carnevale to spend time with him and his friends in the woods. When Fuller was alone in the forest with Carnevale, he reportedly stabbed her 10 times and slashed her throat. Carnevale was murdered on August 23, 1991, in Beverly, Massachusetts. If you haven't already seen No One Would Tell's trailer, then feel free to click on the link below. Also, let us know in the comments section below if you'll be watching the film. ",8484
5,Romesh Ranganathan: Just Another Immigrant - Romesh at the Greek,2018,ActionComedy,6.8 / 10,https://yts.rs/movie/romesh-ranganathan-just-another-immigrant-romesh-at-the-greek-2018," Comedian Romesh Ranganathan performs live at the Greek Theatre in Los Angeles. ",7272
6,Tony Parker: The Final Shot,2021,ActionBiography,6.8 / 10,https://yts.rs/movie/tony-parker-the-final-shot-2021," Examines the background and the career of the french basketball player Tony Parker. ",11009
7,The Pain of Others,2018,Documentary,4.9 / 10,https://yts.rs/movie/the-pain-of-others-2018," The Pain of Others is a found footage documentary about Morgellons, a mysterious illness whose sufferers say they have parasites under the skin, long colored fibers emerging from lesions, and a host of other bizarre symptoms which could be borrowed from a horror film. The Pain of Others is composed entirely of videos shared by a group of ""Morgies"" who have turned to YouTube for community and to prove they're not crazy. Unsettling, funny and intimate, The Pain of Others is at once a body-horror documentary and a radical act of empathy. ",3333
8,"Sekai no chûshin de, ai o sakebu",2004,DramaRomance,7.3 / 10,https://yts.rs/movie/sekai-no-chushin-de-ai-o-sakebu-2004," In 1980s Kyushu, two teenagers fell in love, and exchanged their secrets and thoughts by way of sending tape recordings to each other. More than a decade later, the boy (now grown-up and bittered) rediscovers the last recording of his long-dead lover's voice. Her words trigger a series of flashbacks illustrating the joyful beginning and tragic end of their relationship. —Carrie-ko ",3434
9,Chilsu and Mansu,1988,ActionComedy,6.8 / 10,https://yts.rs/movie/chilsu-and-mansu-1988," A painter quits his job and looks to an old acquaintance for work and a place to stay. ",2727
10,Kashin,2016,DramaRomance,5.7 / 10,https://yts.rs/movie/kashin-2016," When Sonoko enters a traditional Japanese arranged marriage with Amamiya facilitated by her parents the resulting union is loveless including the functional and goal-oriented sex. When the husband and wife move for his work she falls for her husband's boss and takes on the role of a betrayer. ",19695
11,Filmed in Supermarionation,2014,Documentary,7.5 / 10,https://yts.rs/movie/filmed-in-supermarionation-2014," Directed and co-produced by Stephen La Riviere and hosted by Lady Penelope and Parker themselves, 'Filmed in Supermarionation' is a screen adaptation of his book of the same name and features a wealth of previously unseen archive footage, brand new interviews with the surviving casts and crews and clips from the shows themselves. A highlight of the film are ingenious and accurate recreations of the pioneering techniques used in the productions. —Anonymous ",6666
12,The Big Fat Lie,2018,ActionDocumentary,4.5 / 10,https://yts.rs/movie/the-big-fat-lie-2018," A New Zealand man discovers the health benefits of a plant-based diet after he suffers a heart attack. ",4141
13,Cairo,1942,ActionComedy,6.1 / 10,https://yts.rs/movie/cairo-1942," After the Cavity Rock, California Times Leader newspaper is chosen as America's typical small town newspaper, reporter Homer Smith gets to abroad and report on the war in a series of articles to be shared with other small-town newspapers. He has a number of adventures including having his ship sink while en route to Cairo. He meets another survivor, Philo Cobson, who gives him a message to deliver to a woman in Cairo - should he survive. He delivers the message but convinces himself that an American singer-actress, Marcia Warren, is a spy. She in turn believes he's the spy. Mistaken identities abound but it all works out in the end. —garykmcd ",3535
14,My Brothers,2010,Drama,6.7 / 10,https://yts.rs/movie/my-brothers-2010," Set over Halloween weekend of 1987, My Brothers is the story of three young brothers' epic quest to replace their dying father's watch. Noel, 17, serious, weighed down by responsibility; Paudie: 11, cocky, not so bright and dreams of playing in goals for Liverpool and Scwally: 7, naive and obsessed with Star Wars (despite never actually having seen the films). Using a battered bread van, the brothers embark on a journey across the wild Irish landscape on the Halloween weekend, grinding gears and screaming at each other to get to an arcade machine in Ballybunion. Along the way they are detoured by escalating brotherly battles in an off-beat and moving journey that can only lead them home. —Rebecca O'Flanagan ",5555
15,Wubbzy's Big Movie!,2008,AdventureAnimation,6.7 / 10,https://yts.rs/movie/wubbzys-big-movie-2008," Based on the Emmy Award-winning preschool series this movie follows Wubbzy and his friends as they play, laugh, and learn wholesome messages about friendship, helping others, and believing in oneself. First the gang has to keep Wubbzy clean for annual picture taking day. Then they help him to remember his past adventures after Wubbzy trips, hits his head, and gets a case of ""knockety noggin."" —Anonymous ",4343
