,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
12,A Tale of Winter,1992,Drama,7.3 / 10,https://yts.rs/movie/a-tale-of-winter-1992," Felicie and Charles have a serious if whirlwind holiday romance. Due to a mix-up on addresses they lose contact, and five years later at Christmas-time Felicie is living with her mother in a cold Paris with a daughter as a reminder of that long-ago summer. For male companionship she oscillates between hairdresser Maxence and the intellectual Loic, but seems unable to commit to either as the memory of Charles and what might have been hangs over everything. ",4848
13,Shingeki no Kyojin: Chronicle,2020,ActionAdventure,8.7 / 10,https://yts.rs/movie/shingeki-no-kyojin-chronicle-2020," A recap of the popular anime series Shingeki no Kyojin from seasons 1-3. ",40097
14,Mondo Freudo,1966,ActionDocumentary,4.2 / 10,https://yts.rs/movie/mondo-freudo-1966," A ""hidden camera"" takes the viewer on a worldwide tour of sexual practices and rituals, including Tijuana strippers, Asian sex shows, British prostitutes, New York devil worshipers and a Mexican slave market. ",5050
15,Ba bu ban xi nu ai le,2018,ActionDrama,5.5 / 10,https://yts.rs/movie/ba-bu-ban-xi-nu-ai-le-2018," An episodic film which the director recounts four of his own dreams: Don wants to repay his debt by arranging a fake wedding; Fan, a white collar, learns to let go of his ego after struggling with love and work; a writer named Tong reunites with her long-lost mother; a driving instructor, Chung, is inspired by four 'ghost ladies' and starts to believe again in his musical talent. ",3232
16,Double Game,1977,ActionCrime,5 / 10,https://yts.rs/movie/double-game-1977," Drugs, murders, robberies. In Turin, violence is an everyday fact of life, but a mysterious vigilante starts cleaning up the streets. In fact, the killer is a cop, Moretti, who went undercover to do the dirty work he couldn't do in cop's clothing. ",2929
17,Le jardinier d'Argenteuil,1966,ActionComedy,5.6 / 10,https://yts.rs/movie/le-jardinier-dargenteuil-1966," Under his daring look of flower lover and naive painter, Father Tulipe is a counterfeiter who only makes small cuts to improve his ordinary. ",2929
18,Hotel Coppelia,2021,ActionDrama,6.5 / 10,https://yts.rs/movie/hotel-coppelia-2021," The lives of prostitutes at a brothel in the Dominican Republic take a dramatic turn when the U.S troops invade during the 1965 war. ",11211
19,"It's Not You, It's Me",2021,ActionComedy,4.4 / 10,https://yts.rs/movie/its-not-you-its-me-2021," When Jason finds out his marriage may be falling apart before it starts, he sets out on a journey to find out what kind of a boyfriend he's been from his ex's. ",10908
0,"25,000 Miles to Glory",2015,AdventureDocumentary,5.5 / 10,https://yts.rs/movie/25000-miles-to-glory-2015," A sports wanderlust by three guys to visit every NFL stadium in the iconic vehicle that has inspired countless road trips and captivated the world a split window VW Bus named Hail Mary. Three guys one 1967 VW Bus and 25,000 miles of American roadways. Its about people, the community of NFL fans and VW enthusiasts alike. It's about emotional ties to teams bizarre infatuation and just down right love for the sport. The film is a 25,000 mile journey to glory documenting the human spirit through freedom friendship sports and America. ",4242
1,About Endlessness,2019,ActionDrama,6.9 / 10,https://yts.rs/movie/about-endlessness-2019," ABOUT ENDLESSNESS is a reflection on human life in all its beauty and cruelty, its splendor and banality. We wander, dreamlike, gently guided by our Scheherazade-esque narrator. Inconsequential moments take on the same significance as historical events: a couple floats over a war-torn Cologne; on the way to a birthday party, a father stops to tie his daughter's shoelaces in the pouring rain; teenage girls dance outside a cafe; a defeated army marches to a prisoner-of-war camp. Simultaneously an ode and a lament, ABOUT ENDLESSNESS presents a kaleidoscope of all that is eternally human, an infinite story of the vulnerability of existence. ",5555
2,Eiga Doraemon: Nobita no shin kyôryû,2020,AdventureAnimation,7.5 / 10,https://yts.rs/movie/eiga-doraemon-nobita-no-shin-kyoryu-2020," Nobita accidentally found a fossil dinosaur egg mixed with rocks in the dinosaur fossil exhibition site that he had visited before. He returned it to its original state with the ""Time blanket"". After hatching, the egg hatches a new species of dinosaur that is not named in the Cosmic Encyclopedia and names them Kyu and Myu Although they want to take care of them secretly, there are dinosaurs in the city still discovered by residents; Nobita and his friends were forced to bring them back to the Cretaceous period 66 million years ago the dinosaurs time. Just the time of Dinosaurs Extinction. ",31512
3,Nest of Vampires (2021),2021,ActionHorror,2.1 / 10,https://yts.rs/movie/nest-of-vampires-2021-2021," Nest of Vampires follows an MI5 agent who travels from London to rural England in search of the people who murdered his wife and kidnapped his only daughter. During his investigation, he uncovers a ruthless vampiric cult that is heavily embroiled in human trafficking and Satanic cult worship. —Chris Sanders ",15958
4,Home of the Giants,2007,ActionCrime,6.1 / 10,https://yts.rs/movie/home-of-the-giants-2007," A story about basketball and befriending. Gar is a High School journalist who, while covering the team to the state championship, is best friends with the teams' main ""Star"" Matt Dunbar. Matt's older brother persuades him to steal money from a drug dealers' home. Gar tags along, but soon things go horribly wrong. One question to ask is ""Will the Giants win the big game? "" ",4747
5,Amour sur place ou à emporter,2014,ComedyRomance,4.6 / 10,https://yts.rs/movie/amour-sur-place-ou-a-emporter-2014," Amelle and Noom are total opposites-each had bad break-ups so both are wary but fate has brought them together proving that opposites do attract. ",3737
6,Tired Violence,2015,Documentary,6.3 / 10,https://yts.rs/movie/tired-violence-2015," A behind the scenes farewell to Underoath, following the band on their final days. ",4343
7,Sean Banan inuti Seanfrika,2012,Comedy,2.5 / 10,https://yts.rs/movie/sean-banan-inuti-seanfrika-2012," Sean Banan is heading of to Africa, the world's coolest place. With him is the singing diva Kikki Danielsson Aka Kikki Dee, they are going to record a music video. Everything was supposed to be simple, but it turned out to be a chaotic road trip with boat hunts, wild animals, and lots of strange people! Sean's music video is on a tight budget, to finance it he invested all his money to a mysterious stockbroker. When the finance man disappears with all the money the real problems starts. On the way a crazy Swedish ambassador joins them, after amazing adventures through Africa they finally catch him the stockbroker. But the refuses to give back Seans money! Sean is devastated, buy Kikki has not given up, yet. Sean has to give everything to save his money and career. A fun and fresh film with Kikki Danielsson, Johanens Brost, Dr Alban and Sean Banan. ",2525
8,Dead Woman's Hollow,2013,ActionCrime,3.5 / 10,https://yts.rs/movie/dead-womans-hollow-2013," Based on a shocking true crime that took place on the Appalachian trail. Two female students set off for a camping trip into the Pennsylvania woods - but they are hunted, shot and left for dead by a mountain man after he discovers they are lesbians. A local sheriff soon begins to piece together more unsolved disappearances and murders on the trail, but can he act in time to stop more killings. ",5353
9,The Seven Five,2014,ActionBiography,7.6 / 10,https://yts.rs/movie/the-seven-five-2014," Meet the dirtiest cop in New York City history. In the 1980s, Michael Dowd patrolled the mean streets of one of the toughest precincts in Brooklyn. He also headed a ruthless criminal network that stole money and drugs, ultimately resulting in the city's biggest ever corruption scandal. —Sundance Selects ",7373
10,Interference: Democracy at Risk (2020),2020,ActionDocumentary,4.4 / 10,https://yts.rs/movie/interference-democracy-at-risk-2020-2020," From dark money and fake news to misinformation campaigns and vote tampering, the 2016 election opened our eyes to new threats against democracy. What can be done to keep 2020 from being a repeat? ",4949
11,Sebbe,2010,Drama,6.5 / 10,https://yts.rs/movie/sebbe-2010," Sebbe is 15 years old and lives with his mother in a small apartment ",3333
12,South (Short 2020),2020,ActionDocumentary,5.2 / 10,https://yts.rs/movie/south-short-2020-2020," Taking two anti-racist and anti-authoritarian liberation movements in South London and Chicago's South Side as a point of departure, South presents an expressionistic investigation of the power of individual and collective voice. Interlinked with Morgan Quaintance's own biography, the film also considers questions of mortality and the will to transcend a world typified by concrete relations. ",3737
13,Father Rupert Mayer,2014,BiographyDrama,6.6 / 10,https://yts.rs/movie/father-rupert-mayer-2014," Father Rupert Mayer (Oliver Gruber) served in World War I and was awarded the Iron Cross dedicating his life to the Eastern Front, where his leg was taken from him during battle. Father Mayer spent many years during World War II preaching sermons against the powers to be, the Third Reich. Father Mayer is warned to stop preaching his anti-Nazi sermons and ends up in prison three times, where he suffered under the Nazi regime. Father Mayer gets released by the spiritual and mental help of a fellow Jewish prisoner (Michael Mendl) and Father Mayer vows to never stop preaching sermons against Nazi Germany and ends up in Sachsenhausen concentration camp as a result of his relentless courageous exertion for human rights. ",3131
14,Strike the Tent,2005,ActionBiography,5.4 / 10,https://yts.rs/movie/strike-the-tent-2005," Based on a true story: This is a journey through the psyche of a Southern Captain in the waning days of the American Civil War. In an emotionally charged performance, Julian Adams portrays his great-great grandfather Robert Adams, a strong willed southern Captain, who used his guns and his heart of fire to rally his men to fight for their lands. Filled with passion, blood and tragedy, this movie is the tumultuous true story of a man divided by love for country and for Eveline McCord, his beloved girl from the north. Produced and written by the descendents of Robert and Eveline, this is an explosive, richly detailed saga of fierce combat, honor, and the will to risk all that's precious for love or country. ",6464
15,Scener ur ett kändisskap,2009,Comedy,4.7 / 10,https://yts.rs/movie/scener-ur-ett-kandisskap-2009," A mockumentary about the actor Linus Wahlgren, the youngest member of the Swedish celebrity family Wahlgren. Linus reputation in Sweden is a little like Paris Hiltons, but without the money. A well acclaimed TV-reporter, Görhan Hellström, get's the worst job in his life. Spend the next month with Linus Wahlgren and film everything he does. Linus hates his reputation and is desperate to earn some respect as an actor. His new goal. Become an actor at the Swedish Royal Dramatic Theatre. We follow Linus struggle throughout the movie as he attends castings, enlists in a Polish theater class, backstabs friends and denies his Celebrity family origin. —Christian Eklöw ",2424
16,Tillfällig fru sökes,2003,ActionComedy,4.1 / 10,https://yts.rs/movie/tillfallig-fru-sokes-2003," Frederik is a happy man; he has a girlfriend he loves, a business running smoothely and he is going to be a father. But his happiness proves false. At a party, his girlfriend declares that she will leave him for her true love. Frederik is distraught. But his biological clock has started ticking, and his desire for a child is overwhelming. At an adoption agency he meets Milla, a woman who has also been treated unfairly by love. Could Milla be the answer to Frederik's dream? —Anonymous ",2626
17,Audition (2021),2021,ActionDrama,5.3 / 10,https://yts.rs/movie/audition-2021-2021," A wide-eyed, ambitious student auditions for a role that could change his life. To succeed, he must impress two draconian judges at any cost. ",24442
18,La casa de papel: El fenómeno (TV Movie 2020),2020,ActionDocumentary,7.5 / 10,https://yts.rs/movie/la-casa-de-papel-el-fenomeno-tv-movie-2020-2020," A documentary on why and how ""Money Heist"" sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor. ",9696
19,Black Sheep,2006,ActionComedy,5.8 / 10,https://yts.rs/movie/black-sheep-2006," Growing up on the family sheep farm was idyllic for smart, sensitive Harry Olfield, except for some knavish mischief from cocky brother Angus, until their dad has a fatal accident. Fifteen years later, Harry has finished sheep-phobia therapy and his ICT schooling and returns. Angus buys him out, all ready to present the genetically engineered Oldfield sheep he bred with a ruthless team. When environmentalist Grant steals a discarded embryo, which has sharp teeth, he gets bitten by it, and thus the first to be infected with predatory hunger and a mechanism that turns any mammal into a werewolf version. Running for the farm men, Grant's mate, student Experience, gets teamed up with Harry and his boorish but gentle pastoral youth friend Tucker. They must survive both the bloodthirsty sheep and their creators, who didn't realize this yet but dispose of an antidote. ",5959
0,Contracted,2013,ActionDrama,5.3 / 10,https://yts.rs/movie/contracted-2013," During a rough period in her life, beautiful Samantha reluctantly decides to attend her best friend's party, and even though she still struggles with a previous addiction, she unwisely accepts a drink from a complete stranger. As a result, shortly after, hapless Samantha considerably inebriated, she will end up raped in the backseat of the malicious predator's car, however, from that point on, the terrible incident will be the least of her problems. Straight away and rather inexplicably, poor Samantha will begin noticing rapid and drastic organic changes in her body, and being unable to pinpoint the origin of the dramatic transformation, within the next 72 hours, she will embrace her gruesome and pitiless fate as well as the certainty that she is falling apart. Literally. ",7272
1,Miss Americana,2020,ActionBiography,7.4 / 10,https://yts.rs/movie/miss-americana-2020," A look at iconic pop artist Taylor Swift during a transformational time in her life as she embraces her role as a singer/songwriter and harnesses the full power of her voice. ",10605
2,East Side Sushi,2014,ActionDrama,7.2 / 10,https://yts.rs/movie/east-side-sushi-2014," Single mom Juana can slice and dice anything with great speed and precision. After working at a fruit-vending cart for years, she decides to take a job at a local Japanese restaurant. Intrigued by the food, she learns to make a multitude of sushi on her own. Eventually she attempts to become a sushi chef, but is unable to because she is the 'wrong' race and gender. Against all odds, she embarks on a journey of self-discovery, determined to not let anyone stop her from achieving her dream. —Anonymous ",9797
3,Nostakaa Titanic! (1980),1980,ActionAdventure,5 / 10,https://yts.rs/movie/nostakaa-titanic-1980-1980," A group of Americans are interested in raising the ill-fated ocean liner Titanic from its watery grave. One of them finds out the Russians also have plans to do so. Why all the interest? A rare mineral on board could be used to power a sound beam that will knock any missile out of the air while entering US airspace. —Colin Tinto ",9191
4,Children of a Lesser God,1986,DramaRomance,7.2 / 10,https://yts.rs/movie/children-of-a-lesser-god-1986," Having taught at the best institutions in the country aside from other more eclectic jobs, James Leeds, with progressive methods, has just started teaching at a school for the deaf on an island off the New England coast, where he is assigned primarily to a speech class for the upper grades. At the school, he quickly notices the young cleaning woman, who he learns is twenty-five year old Sarah Norman and who, deaf herself, was once a student there and has been there since the age of five. He can see that she is bright, headstrong and angry, on top of which she doesn't speak, the latter issues a result of a troubled home life, her mother, her only touchstone to family, who she has purposefully not seen in eight years. As he is able to get through to most of his students to feel more and more comfortable in speaking for a more holistic life, Jim, with the reluctant blessing of the school's superintendent Dr. Curtis Franklin, who has always and still considers Sarah a proverbial pain in ... ",9191
5,The Air I Breathe,2007,CrimeDrama,6.8 / 10,https://yts.rs/movie/the-air-i-breathe-2007," A frustrated and clumsy bank clerk overhears the conversation of three coworkers in the toilet about a fix in a horse race, and bets a large amount. He loses the bet and owes the money to the dangerous and powerful mobster Fingers. A gangster who works for Fingers has the ability of foreseeing pieces of the future; he is assigned to collect money for the boss, with his troublemaker nephew Tony, and is beaten up by a gang. The manager of pop-star Trista loses her contract to Fingers without her agreement and she is threatened by the gangster. A dedicated doctor seeks a blood donor that might have a rare blood type to save the life of his secret and unrequited passion, a beautiful epidemiologist who's married to a friend. ",12019
6,In the Company of Women (2015),2015,AdventureComedy,6.3 / 10,https://yts.rs/movie/in-the-company-of-women-2015-2015," Sexting. Ghosting. Catfishing. Professor Peter Boyle finds himself newly single and lost in this modern age of hookup culture and online romance. Peter hires a charismatic wingman to guide him through the battlefield of the dating world to find true, old-fashioned, real love- in a single night. Peter soon realizes that he is in over his head and must answer the age-old question: do you still believe in love? —North 182nd ",13938
7,Lockdown - taistelu elämästä,2000,ActionDrama,6.2 / 10,https://yts.rs/movie/lockdown-taistelu-elamasta-2000," Avery had to drop out of college to support his girlfriend Krista and their son Jordan, but he saved his money and is eager to get back in the game. He has returned to the swim meet circuit and is now having the time of his life. One night, after winning a race, he is approached by a college scout. Thrilled, he goes out with his friends Dre and Cashmere to celebrate. A gun used in a drive-by shooting somehow finds its way into Cashmere's car. The cops arrive, and soon the trio land in jail. Cashmere has an easier time adapting to penitentiary life than Dre and Avery, who are more unfamiliar with the gang life that pervades the environment. Avery clings to Krista and Jordan as reasons to hold on, but there is only one man who can, and will, fight on his behalf - Charles, his swimming scout, who believes in his innocence without question. Regardless of the outcome, Avery must learn to hold on to his ideals after the brutality he has witnessed. —Sujit R. Varma ",8282
8,Sunshine Follows Rain,1946,DramaRomance,6.5 / 10,https://yts.rs/movie/sunshine-follows-rain-1946," 19th century in the north of Sweden. A story of forbidden love between farmer's daughter Marit and Jon, the scorned result of an extramarital affair between a girl Marit's father Germund once loved and a gypsy fiddle player. Germund warns his daughter not to have any contact with Jon but it's no use when Jon rescues her from being raped one night. ",4444
9,Tyler Perry's Why Did I Get Married?,2007,ComedyDrama,5.9 / 10,https://yts.rs/movie/tyler-perrys-why-did-i-get-married-2007," Dr. Patricia Agnew, a psychologist, has written a best seller about marriage: hers and those of three other couples who together take a week's vacation each year to ask themselves, ""Why did I get married?"" It's time for one of those weeks, and all four relationships are strained: Patricia and her husband Gavin have the shadow of grief between them; Terry believes that Diane has abandoned him for her work; Angela, who's built a successful business, belittles her husband Marcus, who works for her; Mike is cruel to Sheila, his religious, overweight wife. During the week, each person's secret comes out. Will these marriages survive? — ",7272
10,How Stella Got Her Groove Back,1998,ComedyDrama,5.7 / 10,https://yts.rs/movie/how-stella-got-her-groove-back-1998," Stella Payne (Angela Bassett) is a highly successful, forty-something San Francisco, California stock broker who is persuaded by her colorful New York City girlfriend Delilah Abraham (Whoopi Goldberg) to take a well deserved, first-class vacation to Jamaica. As she soaks in the beauty of the island, she encounters a strapping, young islander, Winston Shakespeare (Taye Diggs). His pursuits for her turn into a hot and steamy romance that forces Stella to take personal inventory of her life and try to find a balance between her desire for love and companionship, and the responsibilities of mother and corporate executive. ",8888
11,Winter Castle,2019,DramaFamily,6.6 / 10,https://yts.rs/movie/winter-castle-2019," Jenny is thrilled when her sister Meg, decides to have a destination wedding at an ice hotel. Her sister is just as excited to set Jenny up with the best man, Craig, a widowed (and apparently) single dad who she claims is ""perfect"" for Jenny. When Jenny arrives at the ice hotel it's even more magical than she had imagined. Jenny's hopes of romance are quickly dashed when she is introduced to Craig's ""plus one,"" Lana who arrives in faux furs and slightly orange from too much self-tanner. Between their mutual excitement over their surroundings and their duties as bridesmaid and best man, Jenny and Craig find themselves constantly thrown together - making it hard for Jenny to ignore their obvious connection as they try everything offered from ice sculpting to dog sledding and even snow tubing. With the wedding just a day away, the cold Lana has been fending off all week takes hold and she returns to California. Before she leaves, Craig has an honest moment with her and admits he doesn't see a future with her. Jenny assumes she has lost the man of her dreams but maybe she doesn't know the whole story? —Johnson Production Group ",7474
12,Cyrus,2010,ComedyDrama,6.3 / 10,https://yts.rs/movie/cyrus-2010," With John's social life at a standstill and his ex-wife about to get remarried, a down on his luck divorcé finally meets the woman of his dreams, only to discover she has another man in her life - her son. Still single seven years after the breakup of his marriage, John has all but given up on romance. But at the urging of his ex-wife and best friend Jamie, John grudgingly agrees to join her and her fiancé Tim at a party. To his and everyone else's surprise, he actually manages to meet someone: the gorgeous and spirited Molly. Their chemistry is immediate. The relationship takes off quickly but Molly is oddly reluctant to take the relationship beyond John's house. Perplexed, he follows her home and discovers the other man in Molly's life: her son, Cyrus. A 21-year-old new age musician, Cyrus is his mom's best friend and shares an unconventional relationship with her. Cyrus will go to any lengths to protect Molly and is definitely not ready to share her with anyone, especially John. Before long, the two are locked in a battle of wits for the woman they both love-and it appears only one man can be left standing when it's over. —Fox Searchlight ",9797
13,The Fan,1982,ActionDrama,6.7 / 10,https://yts.rs/movie/the-fan-1982," The hero-worship that Simone has for a pop singer is built to a crescendo until she passes out when she finally sees him up-close in a crowd of fans pushing him for autographs. She is later shocked when he lets her know that he does not love her. In an instant, she is caught ""in a trance"" and feels a murderous urge that is bigger than the both of them. ",5959
14,Ali: Fear Eats the Soul,1974,DramaRomance,8.1 / 10,https://yts.rs/movie/ali-fear-eats-the-soul-1974," The wildly prolific German filmmaker Rainer Werner Fassbinder paid homage to his cinematic hero Douglas Sirk with this update of that filmmaker's All That Heaven Allows (1955). A lonely widow (Brigitte Mira) meets a much younger Arab worker (El Hedi ben Salem) in a bar during a rainstorm. They fall in love, to their own surprise-and to the outright shock of their families, colleagues, and drinking buddies. In Ali: Fear Eats the Soul, Fassbinder expertly wields the emotional power of classic Hollywood melodrama to expose the racial tensions underlying contemporary German culture. ",5656
15,House Broken,2010,ActionComedy,4.7 / 10,https://yts.rs/movie/house-broken-2010," Cathcart retires from the fire department and wants to live alone with his wife, which means he has to get his two sons, Quinn and Elliot, who are approaching 30, to move. They are unemployed slackers; their mom does everything for them. Cathcart takes her camping while leaving the boys a house without food, money, or electricity. Will the lads get the message, find jobs, and move out, or will they cling to life at mom and pop's at all costs? They take in boarders, who may be their salvation. Meanwhile, mom wants to come home and continue babying her sons. Can the house survive? — ",11009
16,Sara Learns Manners,1937,ActionComedy,6.3 / 10,https://yts.rs/movie/sara-learns-manners-1937," The rich Haller family have lost nearly all their money after investing in the stock market. They need more money, but from where? They have a young house-maid, Sara, who inherits a fortune from a rich uncle in Australia. Sara is in love with the son in the family, Georg Haller, but he won't marry for money. She has to spend all her money if she will ever marry him... ",4040
17,Little Woods,2018,CrimeDrama,6.2 / 10,https://yts.rs/movie/little-woods-2018," A modern Western that tells the story of two sisters, Ollie and Deb, who are driven to work outside the law to better their lives. For years, Ollie has illicitly helped the struggling residents of her North Dakota oil boomtown access Canadian health care and medication. When the authorities catch on, she plans to abandon her crusade, only to be dragged in even deeper after a desperate plea for help from her sister. ",11312
18,In-gan-jung-dok,2014,Drama,6.2 / 10,https://yts.rs/movie/in-gan-jung-dok-2014," In the summer of 1969, Colonel Kim Jin Pyeong returns to South Korea after serving in Vietnam. He is suffering from post-traumatic disorder and trapped in a loveless marriage with Soo Jin, who is desperate for a child. One night, he meets new neighbor Jong Ga Heun, the Chinese-Korean wife of Captain Kyung Woo Jin who recently transfered to the army camp. In the stifling atmosphere of the army camp, the two fall into a secret and passionate affair. —Jiilo_Kim ",11110
19,People Presents: Harry & Meghan's American Dream,2021,Action,3 / 10,https://yts.rs/movie/people-presents-harry-meghans-american-dream-2021," I'm calling this Chapter four. Because I've watched 3 other entertainment programs of the former royal couple in the past month. This is just another re-telling of the Duke and Duchess as told by People Magazine . Meghan Sparkes and her Ginger Prince continue to re-tell their amazing adventures of Marriage, family life , estrangement, persecusion, stalking , racism, and forced silence since leaving the Royal Family. NOTE: Ever notice that there was no family issus that too private that the Kardashins would deem unfit to broadcast. Well Harry and Meghan fell the same way. ",6363
0,It's a Boy Girl Thing,2006,ActionComedy,6.3 / 10,https://yts.rs/movie/its-a-boy-girl-thing-2006," The next door neighbors Nell Bedworth and Woody Deane have opposite behaviors and hate each other: the virgin geek Nell is polite, sensitive and well-prepared to go to Yale, while Woody is rude and his greatest expectation is to join a mediocre university due to his abilities playing football. When Nell and Woody are assigned to visit a museum together, they argue in front of a statue of an Aztec god. During the night, their souls swap bodies, bringing difficult situations to them. They first try to damage each other's reputation in high school, but soon they discover that their dream of joining college can only happen with mutual respect and support. —Claudio Carvalho, Rio de Janeiro, Brazil ",11413
1,Kissanviiksiä ja herneitä (1986),1986,ActionComedy,5.9 / 10,https://yts.rs/movie/kissanviiksia-ja-herneita-1986-1986," Life isn't easy for the indecisive 40 year old Claes-Henrik. Should he choose his mom or his girlfriend? ",3737
2,No Mercy,2010,ActionCrime,7.5 / 10,https://yts.rs/movie/no-mercy-2010," Sol Kyung-Gu plays a staff member of the National Institute of Scientific Investigation (NISI) in South Korea. He attempts to uncover the identity of a mysterious serial killer who decapitates his victims. Ryoo Seung-Bum plays a environmentalist who holds clues to unravel the mystery. ",17170
3,Rid i natt! (1942),1942,DramaHistory,6.2 / 10,https://yts.rs/movie/rid-i-natt-1942-1942," In the south of Sweden, some farmers get into trouble when the German Count is forcing them to perform day labor for him. But a man refuses to bow to the German Count. ",3131
4,Completely Normal (2015),2015,ActionComedy,5.7 / 10,https://yts.rs/movie/completely-normal-2015-2015," An awkwardly dark, romantic comedy set in Queens, New York. The film follows two very strange people. Greg, a hopelessly awkward romantic who takes things a bit too far in his mind and in real life, he could be described by some (perhaps all) as a stalker. Gwen, is a young woman trying to survive in New York City as a cleaning woman. Her personality disorder leaves it hard to accomplish most things, or even consider a love life. Greg spots Gwen on the subway and is immediately smitten. Gwen doesn't realize it yet, but she has a very secret admirer. ",4848
5,24: Redemption,2008,ActionAdventure,7.5 / 10,https://yts.rs/movie/24-redemption-2008," Set 18 months where Season 6 of '24' left off, former government agent Jack Bauer is in a self-imposed exile in the fictitious African country of Sangala where he hopes to escape from a U.S. investigation of him for his past methods, and to run from his past. Bauer works at a mission school for orphaned children run by his friend Carl Benton. The country is at the mercy of a rogue warlord general named Juma who is plotting a coup to overthrow the government and his right-hand man Colonel Dubaku, is abducting orphan boys and forcibly recruiting them into Juma's army. Bauer and Benton must work together to save the dozen or so boys and try to get them out of the country before Juma takes over. Meanwhile in Washington D.C., it is Inauguration Day where the outgoing President Noah Daniels is handing over the presidency to the first female president Allison Taylor (Cherry Jones). Hearing about the coup, Daniels wants to evacuate the country before it falls to the rogue general, while ... ",21513
6,Cardboard Gangsters (2017),2017,CrimeDrama,6.4 / 10,https://yts.rs/movie/cardboard-gangsters-2017-2017," Cardboard Gangsters follows the story of a group of young lads in Darndale, led by Jay Connolly (John Connors), who sell drugs to make a living. They set out in a bid to gain more money and power and enter the big leagues of the drug trade. Things begin to unravel quickly as not everyone in Darndale is willing to let these Cardboard Gangsters achieve the notoriety they crave without a fight. ",5454
7,Gendai Nippon boko ankokushi (1972),1972,Action,0 / 10,https://yts.rs/movie/gendai-nippon-boko-ankokushi-1972-1972,"  ",4040
8,Altered Carbon: Resleeved,2020,ActionAnimation,6.5 / 10,https://yts.rs/movie/altered-carbon-resleeved-2020," On the planet Latimer, reawakened Takeshi Kovacs must protect a teenage tattooist named Holly while investigating the death of a yakuza boss alongside Gina, a strangely familiar no-nonsense CTAC agent. ",19392
9,Trauma (2017),2017,ActionDrama,5.1 / 10,https://yts.rs/movie/trauma-2017-2017," 1978, Chile, a country ruled by military dictator Augusto Pinochet. The atrocities committed against the people by his regime are unspeakable.Four females, two sisters, Andrea and Camila and their cousin Magdalena and Camila's lesbian lover Julia visit a rural locality of Chile, are brutally attacked by a man and his son. After not finding help in the town, they decide to confront these men with the help of a pair of policemen. But in this way, they will discover that their attackers have in their blood the direct legacy of the darkest period of Chilean history and will have to face the most brutal enemy. —R. Hernández ",5353
10,Aferim!,2015,ActionAdventure,7.6 / 10,https://yts.rs/movie/aferim-2015," Set in early 19th century Wallachia, when a local policeman, Costandin, is hired by Iordache, a boyar (local noble), to find Carfin, a Gypsy slave who had run away from the boyar's estate after having an affair with his wife, Sultana. Costandin sets out to find the fugitive, beginning a journey full of adventures. Gypsy slavery lasted from the 14th century up until the middle of the 19th century, a situation which is very little known and almost nonexistent in the public debate today, although its impact continues to influence Romania's social life. ",6060
11,Melissa P.,2005,Drama,4.8 / 10,https://yts.rs/movie/melissa-p-2005," Melissa lives with her mother and her grandmother in Sicily. She has a close relationship with her grandmother, a heavy smoker, who seems to be the only person in the world who understands Melissa. Melissa's father lives in another country. One day Melissa and her friend go to a party at a school friend's home. While there, Melissa meets Daniele, a boy from the school, and has her first sexual experience. The experience is far from being what Melissa always has dreamed it would be, because Daniele forces her and later forgets her. However, Melissa has fallen in love with Daniele. Back at school, when Melissa tries to get Daniele's attention, he barely remembers her. He takes advantage of Melissa's feelings for him, convincing her to have sex with him whenever he wants. When Melissa discovers Daniele's true motivations, she takes revenge by having even wilder sexual experiences with him and other boys. She even begins keeping a diary to document her sexual experiences. Melissa's mother... ",17069
12,Mighty Aphrodite,1995,ComedyFantasy,7 / 10,https://yts.rs/movie/mighty-aphrodite-1995," Lenny and Amanda have an adopted son Max who turns out to be brilliant. Lenny becomes obsessed with finding Max's real parents because he believes that they too must be brilliant. When he finds that Linda Ash is Max' real mother, Lenny is disappointed. Linda is a prostitute and porn star. On top of that, she is quite possibly the dumbest person Lenny has ever met. Interwoven is a Greek chorus linking the story with the story of Oedipus. ",9292
13,Rokulipäivä,2000,AdventureComedy,5.1 / 10,https://yts.rs/movie/rokulipaiva-2000," When an entire town in upstate New York is closed down by an unexpected snowfall, a ""snow day"" begins when a group of elementary school kids, led by Natalie Brandston, try to ensure that the schools stay closed by stopping a mechanical snowplow driver by trying to hijack his plow truck. Meanwhile, Natalie's big brother Hal is using this day to try to win the affections of Claire Bonner, the most popular girl in his high school, while Hal and Natalie's father Tom, a TV meteorologist, faces off against a rival meteorologist for weather coverage of the day's events. — ",7979
14,Fair Play,2006,ActionDrama,6.2 / 10,https://yts.rs/movie/fair-play-2006," There are rules for fair play in sport; these are not adhered to always. But there are no rules for fair play at work, in life or when faced with life and death. ",4343
15,P & B,1983,ComedyDrama,6.1 / 10,https://yts.rs/movie/p-b-1983," Pettersson and Bendel are both worn, run-down and broke. Despite this they decide to start a business and become rich. Unexperienced they are open to any deal. They tamper, scam and exploit loopholes that exist. ",4141
