,Movie,Year,Genre,Rating,Url,Synopsis,Downloads
10,Greenland,2020,ActionDrama,6.4 / 10,https://yts.rs/movie/greenland-2020," A family fights for survival as a planet-killing comet races to Earth. John Garrity (Gerard Butler), his estranged wife Allison (Morena Baccarin), and young son Nathan make a perilous journey to their only hope for sanctuary. Amid terrifying news accounts of cities around the world being leveled by the comet's fragments, the Garritys experience the best and worst in humanity while they battle the increasing panic and lawlessness surrounding them. As the countdown to global apocalypse approaches zero, their incredible trek culminates in a desperate and last-minute flight to a possible safe haven. ",1092719
11,The Onion Movie,2008,ActionComedy,6.2 / 10,https://yts.rs/movie/the-onion-movie-2008," We watch the Onion News, America's Finest News Source, with Dana Dobbs, Senior Correspondent Kip Kendall, and award-winning anchor Norm Archer. In addition to watching the news, we see the program's commercials, some commentary on the film as it proceeds, and we watch some terrorists in training. Behind the scenes, Onion News's corporate owner, Global Tetrahedron, seeks synergy by promoting its other products within Norm's news broadcast. Norm doesn't like it, especially when a toy penguin (think Energizer Bunny) waddles across his desk promoting a Global Tetrahedron film starring Steven Seagal. But Norm may end up needing Steven's help. ",8585
12,Superstar,1999,ComedyRomance,5.1 / 10,https://yts.rs/movie/superstar-1999," Orphan Mary Katherine Gallagher, an ugly duckling at St. Monica High School, has a dream: to be boned soulfully. She decides she can realize this dream if she becomes a superstar, so her prayers, her fantasies, and her conversations with her only friend focus on achieving super-stardom. Her big chance is a school talent contest; her main competition is Evian, the school fancy water, who is dancing with Sky, the object of Mary Katherine's bone dream. Mary Katherine gets some talent-show help from her fellow special education students, her grandma, and Jesus Gonzales, and inspiration from secrets in her past. Watching are Sky, Evian, and a silent classmate. — ",7272
13,The Order,2003,HorrorMystery,5.2 / 10,https://yts.rs/movie/the-order-2003," Alex Bernier (Ledger) is a member of an arcane order of priests known as Carolingians. When the head of the order dies, Alex is sent to Rome to investigate mysterious circumstances surrounding the death. The body bears strange marks on the chest which may or may not be the sign of a Sin Eater (Furmann), a renegade who offers absolution, last rites and therefore a path to heaven outside the jurisdiction of the church. Alex enlists the aid of his old comrade Father Thomas (Addy) and of a troubled artist (Sossamon) upon whom he once performed an exorcism. He soon finds himself plunged into a mystery only to find himself at the heart of it. —Brian Helgeland ",8686
14,Planetarian: Hoshi no Hito,2016,AnimationDrama,7.3 / 10,https://yts.rs/movie/planetarian-hoshi-no-hito-2016," A sequel to ""Planetarian: Chiisana Hoshi no Yume"" ONA. ",5959
15,Perfect in '76,2017,DocumentarySport,7.5 / 10,https://yts.rs/movie/perfect-in-76-2017," Documentary about the '76 Hoosiers and coach Bobby Knight, who led his Indiana team to a perfect 32-0 season and a national championship. ",4949
16,Christopher and His Kind,2011,BiographyDrama,7 / 10,https://yts.rs/movie/christopher-and-his-kind-2011," In 1931 budding author Christopher Isherwood goes to Berlin at the invitation of his friend W. H. Auden for the gay sex that abounds in the city. Whilst working as an English teacher his housemates include bewigged old queen Gerald Hamilton and would-be actress Jean Ross, who sings tunelessly in a seedy cabaret club. They and others he meets get put into his stories. After a fling with sexy rent boy Caspar, he falls for street sweeper Heinz, paying medical bills for the boy's sickly mother, to the disapproval of her other son, Nazi Gerhardt. With Fascism rapidly rising Christopher returns to London with Heinz but is unable to prevent his return to Germany when his visa expires. Years later Christopher, now a successful writer, returns to Berlin for a final meeting with Heinz, now married with children. ",5858
17,Postcards from the Edge,1990,ActionComedy,6.7 / 10,https://yts.rs/movie/postcards-from-the-edge-1990," Substance-addicted Hollywood actress Suzanne Vale is on the skids. After a spell at a detox center her film company insists, as a condition of continuing to employ her, that she live with her mother, Doris Mann, who was once a star and now a champion drinker. Such a set-up is bad news for her as she has struggled for years to get out of Doris' shadow, who still treats her like a child. Despite these problems and further ones involving the men in in her life, she can begin to see the funny side of her situation, and it also starts to occur to her that not only do daughters have mothers, mothers do too. —Jeremy Perkins {J-26} ",7070
18,Special Forces,2011,ActionDrama,6.4 / 10,https://yts.rs/movie/special-forces-2011," In Afghanistan, French journalist Elsa and her colleague Amen are covering the story of Maina, a woman sold to a man when she was a child. Taliban leader Ahmed Zaief abducts Elsa and Amen and tries to force them to read a message to Western governments. The French president sends six Special Force to rescue Elsa who's hidden in a fortress in Pakistan. The team composed of Commander Kovax, Tic-Tac, Lucas, the sniper Elias, Victor and Marius release Elsa and Amen from their imprisonment but lose their radios. Now the group needs to cross the inhospitable land to save their lives with the Taliban chasing them. —Claudio Carvalho, Rio de Janeiro, Brazil ",14948
19,The Escapist,2008,ActionCrime,6.7 / 10,https://yts.rs/movie/the-escapist-2008," Frank Perry is an institutionalized convict fourteen years into a life sentence without parole. When his estranged daughter falls ill, he is determined to make peace with her before it's too late. He develops an ingenious escape plan, and recruits a dysfunctional band of escapists - misfits with unique skills required for their daring plan and united by desire to escape their hell hole of an existence. Much of the action takes place within the tunnels, sewers and underground rivers of subterranean London. —Anonymous ",8686
0,Ichido shinde mita,2020,ActionComedy,5.4 / 10,https://yts.rs/movie/ichido-shinde-mita-2020," A pharmaceutical CEO is pondering thefts and irregularities at his company. He drinks a drug that temporary suppresses his signs and gives him a deathlike state for a couple of days. Something goes wrong. His daughter and he have had a rocky relationship, but she attempts to rescue him with help from a company employee. —aghaemi ",7171
1,Safety Last!,1923,ActionComedy,8.1 / 10,https://yts.rs/movie/safety-last-1923," In 1922, the country boy Harold says goodbye to his mother and his girlfriend Mildred in the train station and leaves Great Bend expecting to be successful in the big city. Harold promises to Mildred to get married with her as soon as he ""make good"". Harold shares a room with his friend ""Limpy"" Bill and he finally gets a job as salesman in the De Vore Department Store. However, he pawns Bill's phonograph, buys a lavaliere and writes to Mildred telling that he is a manager of De Vore. One day, Harold sees an old friend from Great Bend that is a policeman and when he meets his friend Bill, he asks Bill to push the policeman over him and make him fall down. However Bill pushes the wrong policeman that chases him, but he escapes climbing up a building. Out of the blue, Mildred is convinced by her mother to visit Harold without previous notice and he pretends to be the manager of De Vore. When Harold overhears the general manager telling that he would give one thousand dollars to to anyone that could promote De Vore attracting people to the department store, he offers five hundred dollars to Bill to climb up the Bolton Building. However things go wrong when the angry policeman decides to check whether the mystery man that will climb up the building is the one who pushed him over on the floor. —Claudio Carvalho, Rio de Janeiro, Brazil ",11110
2,Welcome to Pine Lake,2020,ActionDocumentary,6.1 / 10,https://yts.rs/movie/welcome-to-pine-lake-2020," Documentary reveals how a small Georgia city's history of overpolicing belies its liberal image ",5858
3,Chicogrande,2010,ActionDrama,6.7 / 10,https://yts.rs/movie/chicogrande-2010," Butch Fenton, major of American army, comes for Villa's head and he's gonna get it. The ""Punitive Expedition"" proved to be the last major campaign of the U.S. Cavalry. Mexican revolution is the first social movement of the century. ",2828
4,Basketball County: In the Water,2020,ActionDocumentary,6.8 / 10,https://yts.rs/movie/basketball-county-in-the-water-2020," A fascinating examination of a remarkable community, this documentary tells the story of Prince George's County, Md., and its social, economic and cultural evolution through the lens of some of basketball's biggest stars. Since 2000, the county just outside the nation's capital has spawned some 25 NBA players, more than a dozen WNBA players, and countless more who have competed at elite universities, highlighting the decades-long prevalence of basketball within the region. ",6767
5,Ramona and Beezus,2010,ActionComedy,6.5 / 10,https://yts.rs/movie/ramona-and-beezus-2010," Ramona Quimby, is a grade-school student with a big imagination. So big, in fact, that she often clashes with her no-nonsense teacher Mrs. Meacham. When Ramona's upbeat dad Robert loses his job, the family - including her teenage sister, Beezus, and their practical-minded mother - must make major adjustments, like dad learning how to run the house. Ramona dreams up various plans to make money so that she can save their house, but because everybody in the family seems too preoccupied to help her with her own worries, she turns to the one person who always has time for her, Aunt Bea. But even Aunt Bea is distracted these days because of her ex-boyfriend - and Quimby family next-door neighbour - Hobart —Lesley M. Sweeting ",8282
6,Mood Indigo,2013,ComedyDrama,6.5 / 10,https://yts.rs/movie/mood-indigo-2013," Set in a charmingly surreal Paris, wealthy bachelor Colin spends his time developing his pianocktail (a cocktail-making piano) and devouring otherworldly dishes prepared by his trusty chef Nicolas. When Colin learns that his best friend Chick, a fellow acolyte of the philosopher Jean-Sol Partre, has a new American girlfriend, our lonely hero attends a friend's party in hopes of falling in love himself. He soon meets Chloe and, before they know it, they're dancing to Duke Ellington and plunging headfirst into a romance. Their whirlwind courtship is tested when an unusual illness plagues Chloe; a flower begins to grow in her lungs. To save her, Colin discovers the only cure is to surround Chloe with a never-ending supply of fresh flowers. ",4141
7,One & Done,2016,ActionDocumentary,6.9 / 10,https://yts.rs/movie/one-done-2016," Showtime Sports chronicals the sprawling journey of number one NBA draft pick Ben Simmons. From a relatively anonymous Australian upbringing to high school and college in America to the top of the top of the rookie class in the world's foremost basketball league, ONE & DONE captures the pivotal period in a young man's life, capturing Simmons and his inner circle as they realize a lifelong dream in the limelight of an exclusive fraternity of top NBA draft picks. ",5050
8,Freshman Friday,2020,ActionComedy,4.1 / 10,https://yts.rs/movie/freshman-friday-2020," A sheltered young man's world is turned upside down by an array of colorful characters as he prepares for the first dance of his college journey. What happens at the Freshman Friday dance could affect his entire college career, maybe his life. —Production ",5151
9,Meeting,2020,ActionDrama,3.6 / 10,https://yts.rs/movie/meeting-2020," A young woman organizes a meet-up party at her mother's house where things go awfully wrong and some of the guests disappear mysteriously. They keep on haunting her in unexpected circumstances. ",18281
10,Le trou,1960,ActionCrime,8.5 / 10,https://yts.rs/movie/le-trou-1960," Just as four cell-mates are about to launch their elaborate escape from a tiny cell, a detainee from a cell-block under repair is transferred in. The four all face certain conviction and long sentences. Does the young new jail-mate have the same incentive and if so, can they trust him? ",2929
11,Christmas Twister,2012,ActionAdventure,3.4 / 10,https://yts.rs/movie/christmas-twister-2012," In a small Texas town during the holiday season, Ethan Walker, a meteorologist and part-time professor working at the local university studying tornadoes, is woken in the middle of the night for a call about a tornado that has just hit. His team is assembling at the lab and he needs to report. His wife Addison, a TV news reporter, is also summoned to work to do a piece on the tornado for the morning news. Ethan realizes the conditions are ripe for more tornadoes. Although he and his wife have been having marriage problems, he calls her and begs her to put the warning out, but the station's slick meteorologist thinks it was an isolated incident. Addison tries to get him to change his mind, but he won't -- because it's Christmas time and he does not want to be a Scrooge with some hypothetical news. When a tornado levels the Walker's house on Christmas Eve, Ethan and his wife must come together to help save others and rescue their missing children. —Anonymous ",3030
12,Princess Protection Program,2009,ActionComedy,5.6 / 10,https://yts.rs/movie/princess-protection-program-2009," When a tiny country is invaded by a dictator, a young princess (later known as Rosie) is taken into custody by the Princess Protection Program. She is whisked away to rural Louisiana where she must learn the ins and outs of behaving like a normal American teenager. In the process of adapting to her new life, Rosie gives her new friend and roommate, Carter, a few lessons in how to act with royal aplomb. —Anonymous ",7878
13,The Light Between Us,2020,ActionDrama,3.9 / 10,https://yts.rs/movie/the-light-between-us-2020," In spite of Luke's attempts, Elle still hasn't responded to his love after two years. A trip to D.C. will shed light on the haunting shadows cramping this relationship. ",6868
14,Dean Smith,2015,ActionDocumentary,7.8 / 10,https://yts.rs/movie/dean-smith-2015," Coach, mentor, social activist... the life and legacy of Dean Smith, North Carolina's legendary basketball coach. Who went to 11 Final Fours and and won two National Championships, with players like Michael Jordan, James Worthy, Vince Carter and Jerry Stackhouse. Smith, is remembered and celebrated by former players and colleagues. —thenarddog-06234 ",5353
15,Nobody's Fool,1994,ComedyDrama,7.4 / 10,https://yts.rs/movie/nobodys-fool-1994," Sully is a rascally ne'er-do-well approaching retirement age. While he is pressing a worker's compensation suit for a bad knee, he secretly works for his nemesis Carl, and flirts with Carl's young wife Toby. Sully's long-forgotten son and his family have moved back to town, so Sully faces unfamiliar family responsibilities. Meanwhile, Sully's landlady's banker son plots to push through a new development and evict Sully from his mother's life. ",12322
16,Guarding Tess,1994,ActionComedy,6.2 / 10,https://yts.rs/movie/guarding-tess-1994," Doug is a Secret Service Agent who has just completed his stint in charge protecting Tess Carlisle, widow of a former U.S. President, and close personal friend of the President. He finds that she has requested that he not be rotated but instead return to be her permanent detail. Doug is crushed. He wants off her detail. She is very difficult to guard and makes her detail crazy with her whims and demands. Doug returns with no idea of how to continue dealing with her. ",21109
17,Lingering,2020,ActionHorror,4.8 / 10,https://yts.rs/movie/lingering-2020," When Yoo-mi searches out her mother's friend at a hotel to drop off her younger sister, she falls into unexpected mystery and horror. ",10706
18,Asking for It,2020,ActionComedy,6.4 / 10,https://yts.rs/movie/asking-for-it-2020," A journalist takes justice into her own hands when her internet stalker walks free from the law. ",6262
19,Christmas Matchmakers,2019,ActionFamily,5.3 / 10,https://yts.rs/movie/christmas-matchmakers-2019," Jen and Jon are executive assistants under pressure. In order to have more free time during the holidays, they decide to build a strategy so that their respective bosses, Kate and Owen, fall madly in love with each other. ",4040
0,Free Style,2008,ActionDrama,4.1 / 10,https://yts.rs/movie/free-style-2008," Cale Bryant is determined to win a coveted spot on the Grand National motocross racing team. With the support of his loving mother, precocious little sister and new girlfriend, Cale proves against all odds that he has the heart, the willpower and the courage never to give up on his dream. ",2828
1,New York stories,1989,ActionComedy,6.4 / 10,https://yts.rs/movie/new-york-stories-1989," A middle-aged artist obsessed with his pretty young assistant, a precocious 12 year old living in a hotel, and a neurotic lawyer with a possessive mother make up three Gotham tales. ",6262
2,Bottle Shock,2008,ActionComedy,6.8 / 10,https://yts.rs/movie/bottle-shock-2008," In 1976, Steven Spurrier, a sommelier in Paris, comes to the Napa Valley to take the best he can find to Paris for a blind taste test against French wine. He meets Jim Barrett, whose Chateau Montelena is mortgaged to the hilt as Jim perfects his chardonnay. There's strain in Jim's relations with his hippie son Bo and his foreman Gustavo, a Mexican farmworker's son secretly making his own wine. Plus, there's Sam, a UC Davis graduate student and free spirit, mutually attracted to both Gustavo and Bo. As Spurrier organizes the ""Judgment of Paris,"" Jim doesn't want to participate while Bo knows it's their only chance. Barrett's chardonnay has buttery notes and a Smithsonian finish. — ",7070
3,A Flintstone Christmas,1977,ActionAnimation,7 / 10,https://yts.rs/movie/a-flintstone-christmas-1977," On Christmas Eve Day, Fred finally agrees to play Santa Claus for a benefit event. However, those plans have to be put on hold that night when the real Santa Claus sprains his ankle falling off Fred's roof. With no other option, Santa asks Fred and Barney to continue his delivery itinerary for him and they agree to the task. Throughout that night, the pair find the job unusually difficult, but Santa and his support crew are ready to help. —Kenneth Chisholm ([email protected]) ",9898
4,A Guy Thing,2003,ComedyRomance,5.6 / 10,https://yts.rs/movie/a-guy-thing-2003," When he wakes up the morning after his bachelor party in bed with a strange woman, a man presumes he must have cheated on his fiancée. Guilt leads him to try to cover it up in the week before the wedding, high jinks ensue. —Ryan McIntosh ",12928
5,Unlucky Plaza,2014,ComedyCrime,6.2 / 10,https://yts.rs/movie/unlucky-plaza-2014," Onassis Hernandez was once the proud owner of Singapore's most popular Filipino diner. But a food poisoning scandal triggered by a disgruntled cook has left him on the brink of bankruptcy. When he is further outdone by a financial scam, Onassis loses it. He takes a group of people hostage in a millionaire's bungalow and the crisis, captured on video, sparks an international outcry. Will Onassis be finally pronounced a victim or a villain? —Anonymous ",3636
6,Gumrah,1993,ActionCrime,6.2 / 10,https://yts.rs/movie/gumrah-1993," Roshni Chadha is the only child of Sharda Chhadha, and has no knowledge of the whereabouts of her absconding dad, Prakash Chhadha. Roshni is introduced to Rahul Malhotra and both are attracted to each other. Rahul finds out that she can sing, assists her in becoming a professional singer, and she becomes famous nationwide. She has a fan named Jaggannath alias Jaggu, a street-wise small-time black-marketeer, but she chooses to ignore him. On a trip to Mauritius with Rahul, Roshni is apprehended by the police and arrested on the charge of possession of drugs. She is imprisoned, and Rahul is nowhere to be found. Then a lawyer and Jaggu come to her assistance, but are unable to do much, as Roshni is found guilty, and in keeping with the laws of that country, her sentence is - death! ",3333
7,Enron: The Smartest Guys in the Room,2005,BiographyDocumentary,7.6 / 10,https://yts.rs/movie/enron-the-smartest-guys-in-the-room-2005," Enron dives from the seventh largest US company to bankruptcy in less than a year in this tale told chronologically. The emphasis is on human drama, from suicide to 20,000 people sacked: the personalities of Ken Lay (with Falwellesque rectitude), Jeff Skilling (he of big ideas), Lou Pai (gone with $250 M), and Andy Fastow (the dark prince) dominate. Along the way, we watch Enron game California's deregulated electricity market, get a free pass from Arthur Andersen (which okays the dubious mark-to-market accounting), use greed to manipulate banks and brokerages (Merrill Lynch fires the analyst who questions Enron's rise), and hear from both Presidents Bush what great guys these are. — ",7676
8,Oh Boy,2012,ActionComedy,7.4 / 10,https://yts.rs/movie/oh-boy-2012," This tragicomedy is a self-ironic portrait of a young man who drops out of university and ends up wandering the streets of the city he lives: Berlin. The film deals with the desire to participate in life and the difficulty to find one's place. —Wouter van der Sluis ",6161
9,Rest in Pieces,1987,ActionHorror,4.5 / 10,https://yts.rs/movie/rest-in-pieces-1987," A newlywed couple move into the mansion of the bride's recently dead aunt. Soon strange things begin to happen when the various tenants and servants of the mansion don't want to leave and the bride and groom are in a deadly predicament. ",2727
10,El Contratista,2018,ActionCrime,4.9 / 10,https://yts.rs/movie/el-contratista-2018," Los Internationals is a more serious Latino take on the Expendables and the A-Team, that will feature a team of all Spanish speaking characters who represent different parts of South America and the Caribbean. The film will be fun and have lots of heart but will also take a closer look at real violence in our society and the glorification of it in video games; comparing the two to show the vast contrast and its true impact on our children. ",9797
11,Spymasters: CIA in the Crosshairs,2015,ActionDocumentary,7.3 / 10,https://yts.rs/movie/spymasters-cia-in-the-crosshairs-2015," Documentary revealing the inner workings of the world's most powerful intelligence organization, with unprecedented access to America's spy network, all 12 living CIA directors and top agency operatives, who talk candidly about torture, secret prisons, drone warfare, alleged assassinations and the constant threat of attack, which begs the question: how far should America go to keep us safe? ",10403
12,Mary Jane's Not a Virgin Anymore,1996,ActionDrama,5.8 / 10,https://yts.rs/movie/mary-janes-not-a-virgin-anymore-1996," Jane, a high school senior, feels like she doesn't belong either in the ultra-conservative suburbs where she lives with her always arguing parents, or downtown if only because some of her colleagues at the Victoria, the downtown art house movie theater where she works, are constantly reminding her that she's from the suburbs. On an impromptu date with Steve, the ""friend of a friend"", Jane loses her virginity. The entire experience, which was both emotionally and physically bad, leaves Jane with bad taste about sex largely because she knows that Steve orchestrated the date to include sex without telling her. Beyond Matt - Steve's best friend - who she considers a boor, blowhard and drunkard, Jane confides in all her colleagues at the theater who she surveys about their first sexual experiences, those discussions when she learns their different and often misguided views of sex: Dave, her slightly older gay boss, whose first was somewhat different in he exploring his sexuality at the time; Ryan, the adorable geek who deep down Jane would have liked to be her first; party girl Grace who is hiding a not so secret secret associated with her sex life; and Ericka, the punk rocker who is also hiding a different kind of secret associated with her sex life. Things for Jane take a turn when Dave hires Tom, the proverbial good looking nice guy who shows an interest in her. Jane may have other things to think about in life as her movie theater colleagues and friends go through issues in their own lives. —Huggo ",4747
13,Blutjunge Verführerinnen 2,1972,ActionComedy,4 / 10,https://yts.rs/movie/blutjunge-verfuhrerinnen-2-1972," After the hot action in The Young Seducers (1971), Manfred, a young playwright, dictates titillating short stories for a movie to his new assistant: a statuesque blonde and expert stenographer. More and more, with every scenario Manfred reads out, the situation is getting steamier and steamier, as fresh, humorous, and provocative vignettes succeed one another. This anthology film recounts the sexy adventures of a beautiful female skier; the frustration of a hot brunette who still has a lot to learn about bowling; the complications of desire between a shy man and his uninhibited next-door-neighbour; the chance encounter of a truck driver and a voluptuous, raven-haired hitchhiker, and many, many other sexy stories. Suddenly, things are getting a little too ""touchy-feely"". Will Manfred manage to keep his hands to himself? ",26967
14,Liza Liza: Skies Are Grey,2015,Drama,6.3 / 10,https://yts.rs/movie/liza-liza-skies-are-grey-2015," A coming-of-age California motorcycle road trip set in the 60's, combining elements of ""Romeo & Juliet"" and ""The Odyssey"". ",5151
15,Forbidden Secrets,2005,ActionCrime,4.9 / 10,https://yts.rs/movie/forbidden-secrets-2005," While going through a difficult divorce from her domineering, businessman husband, Alexandra moves back into her old childhood home, where she's forced to re-examine the circumstances surrounding the murder of her aunt by her insane mother several years ago when Alexandra was a young girl. As a series of bizarre and unsettling incidents prod Alexandra to investigate her past, she finds herself wandering deeper into danger as her past comes back to haunt her. ",5151
16,Lyhyt elokuva tappamisesta,1988,ActionCrime,8.1 / 10,https://yts.rs/movie/lyhyt-elokuva-tappamisesta-1988," The plot couldn't be simpler or its attack on capital punishment (and the act of killing in general) more direct - a senseless, violent, almost botched murder is followed by a cold, calculated, flawlessly performed execution (both killings shown in the most graphic detail imaginable), while the murderer's idealistic young defence lawyer ends up as an unwilling accessory to the judicial murder of his client. —Michael Brooke ",6666
17,The Phantom Speaks,1945,ActionCrime,5.8 / 10,https://yts.rs/movie/the-phantom-speaks-1945," The spirit of an executed murderer enters the body of a physician, and forces him to do its bidding--namely, murder. ",3333
18,Close Encounters with Vilmos Zsigmond,2016,ActionDocumentary,7.3 / 10,https://yts.rs/movie/close-encounters-with-vilmos-zsigmond-2016," a documentary that explores the life and artistry of one of the virtuoso founding fathers of contemporary cinematography, the Hungarian-born neorealist Vilmos Zsigmond. ",3232
19,A Woman Is a Woman,1961,ActionComedy,7.5 / 10,https://yts.rs/movie/a-woman-is-a-woman-1961," Sometimes, solemn but somehow empty vows of love and devotion are just not good enough, and a simple ""I love you"" may prove to be insufficient. As a result, Angela, a tall, slender, and graceful exotic dancer, has set her sights on talking her unwilling lover, Émile, into starting a family; however, he seems absorbed with his other passion: cycling. But, Angela wants a child, and she takes no for an answer. Could Alfred Lubitsch, a handsome neighbour and Émile's bosom friend, lend a hand? And, what happens when a pressing demand turns into a misunderstanding, and love transforms into jealousy? ",4444
0,Sun jaat si mui 3,2006,Comedy,3.7 / 10,https://yts.rs/movie/sun-jaat-si-mui-3-2006,"  ",3333
1,Nana (1983),1983,ActionComedy,4.5 / 10,https://yts.rs/movie/nana-1983-1983," In Zola's Paris, an ingenue arrives at a tony bordello: she's Nana, guileless, but quickly learning to use her erotic innocence to get what she wants. She's an actress for a soft-core filmmaker and soon is the most popular courtesan in Paris, parlaying this into a house, bought for her by a wealthy banker. She tosses him and takes up with her neighbor, a count of impeccable rectitude, and with the count's impressionable son. The count is soon fetching sticks like a dog and mortgaging his lands to satisfy her whims. She bankrupts him, arranges the debauching of his wife, and seduces his son on his wedding day. What else can she accomplish before she leaves Paris airborne? — ",16766
2,Desperate Obsession,1995,ActionDrama,4.6 / 10,https://yts.rs/movie/desperate-obsession-1995," How far will one woman go to have a baby... Find out in Desperate Obsession. Young, beautiful and dedicated Dr. Vivian Keith (Dana Boncristiani) is undergoing the stressful residency training required to become an anesthesiologist. To relieve stress, Vivian jogs daily in a nearby park until the day she is struck by a poison dart and falls unconscious. Days later she wakes up pregnant. ",3232
3,Screen Two The Snapper,1993,ActionDrama,7.3 / 10,https://yts.rs/movie/screen-two-the-snapper-1993," Set in Ireland, Sharon Curley is a 20 year old living with her parents and many brothers and sisters. When she gets herself pregnant and refuses to name the father, she becomes the talk of the town. —Rob Hartill ",4949
4,Stranded in Paradise,2014,ActionComedy,5.5 / 10,https://yts.rs/movie/stranded-in-paradise-2014," When a driven HR exec loses her high-powered job, she travels to Puerto Rico in an attempt to save her career at a business conference. But as the trip quickly becomes a disaster and a hurricane shuts down the whole island, she meets a handsome world traveler who gives her a new perspective on finding passion in life-and love. ",5252
5,Let the Lion Roar,2014,ActionDocumentary,4.9 / 10,https://yts.rs/movie/let-the-lion-roar-2014," Uncover one of the greatest and darkest deceptions of our time - the conspiracy to cover up the Church's true identity. ",4444
6,De l'autre côté du lit (2008),2008,ActionComedy,5.5 / 10,https://yts.rs/movie/de-lautre-cote-du-lit-2008-2008," Ariane and Hugo decide to exchange the lives they lead to escape from their routine, which after ten years of marriage, gives them the feeling of being hamsters in a wheel. She suddenly finds herself at the head of a construction equipment rental company and he tries to take the role of a house calling jewelry salesman...But is life really better when you live it on the other side of the bed? —Happy_Evil_Dude ",4040
7,Flipped,2015,DramaThriller,5.5 / 10,https://yts.rs/movie/flipped-2015," A famous model, trapped inside an upside-down car, reaches a mysterious man on her damaged cell phone. However, roadside assistance is the last thing on the stranger's mind. ",6565
8,El último pasajero: la verdadera historia,2014,Documentary,7.2 / 10,https://yts.rs/movie/el-ultimo-pasajero-la-verdadera-historia-2014," Elderly storyteller Eduardo shares the details of the cursed saga of Boulevard Atlántico, Argentina's oldest standing hotel in Mar del Sud, during the guided tours he runs every summer afternoon. ",2626
9,Sayonara made no 30-bun,2020,ActionDrama,6.1 / 10,https://yts.rs/movie/sayonara-made-no-30-bun-2020," Aki Miyata was a musician and died one year ago. He had bright and positive personality. Sota Kubota is a university student, who is not good at socializing with people. One day, Sota picks up a cassette tape, which was left by Aki. If Sota plays the cassette tape, Aki's spirit takes over hiss body for only 30 minutes. With Aki's spirit in his body, Sota goes to see Aki's former girlfriend Kana Murase and his other bandmates. ",6060
10,25 Hill,2011,ActionDrama,6.1 / 10,https://yts.rs/movie/25-hill-2011," The story of an 11-year-old boy whose derby dreams are left in pieces when his soldier father is killed in Afghanistan. The boy teams up with a father figure whose own son, a firefighter, died in the line of duty, and the two help each other find redemption and revive the derby. ",2929
11,Hatfields and McCoys: Bad Blood,2012,DramaWestern,3.9 / 10,https://yts.rs/movie/hatfields-and-mccoys-bad-blood-2012," A Union soldier on his way home runs afoul of Jim Vance and his nephew Ellison Hatfield. Confederate sympathizers, they're furious with the idea of one of their neighbors fighting for the Union. ",4040
12,Love Means Zero (2017),2017,Documentary,7.2 / 10,https://yts.rs/movie/love-means-zero-2017-2017," Nick Bollettieri coached a generation of tennis champions, but his relentless desire to win cost him the relationship he valued most. ",4949
13,Trumped: Inside the Greatest Political Upset of All Time,2017,ActionDocumentary,6.2 / 10,https://yts.rs/movie/trumped-inside-the-greatest-political-upset-of-all-time-2017," In a behind-the-scenes look at the biggest political upset in recent history, Mark Halperin, John Heilemann and Mark McKinnon offer unprecedented access and never-before-seen footage of candidate Trump, from the primaries through the debates to the dawning realization that the controversial businessman will become the 45th President of the United States. ",6969
14,Mystery 101 Dead Talk,2019,ActionCrime,7.4 / 10,https://yts.rs/movie/mystery-101-dead-talk-2019," The professor and the dectective head to Seattle for a teachable talk weekend on murder. Some participants take the theme a bit to seriously as intrigue insues. The added tension of former lovers strains the investigation as ties become increasingly tangled. ",12726
15,San Saba,2008,Mystery,5.6 / 10,https://yts.rs/movie/san-saba-2008," Private Investigator Bud wakes from a coma in a hospital room and is immediately charged with murder but did he do it or was he framed? As the story unfolds in flashback, Bud discovers that no one seems to be who he or she claim to be and everyone's motives are suspect. ",4141
16,Breaking the Chain (2020),2020,ActionDocumentary,6.9 / 10,https://yts.rs/movie/breaking-the-chain-2020-2020," It's a fate worse than death for countless animals: a life sentence of isolation and deprivation. Their only hope is PETA's Community Animal Project, a field team fighting against a national epidemic of animal overpopulation and neglect. ",7373
17,Border Radio,1987,ActionDrama,5.4 / 10,https://yts.rs/movie/border-radio-1987," Two musicians and a roadie take money that is owed to them from a job. One flees to Mexico, and everyone has questions. ",2626
18,The Tooth Fairy (Video 2006),2006,HorrorThriller,4.4 / 10,https://yts.rs/movie/the-tooth-fairy-video-2006-2006," Darcy Wagner and her ten-and-a-half-year-old daughter Pamela ""Pammy"" are heading to the bed and breakfast of her boyfriend Peter Campbell in the River Bend Road in Northern California. Peter has quited his career of doctor and bought an old house to have a calmer life and write a book. When Darcy stops at a gas station to ask for direction, she has an abusive treatment from the owners, the Hammond Brothers. Meanwhile Peter welcomes his first guest, the student Stephanie ""Star"" Roberts, while he works with his friend Bobby Boulet repairing the house. When Darcy and Pamela arrive, he explains that he had a dispute in the justice with the Hammond Brothers and asks Darcy to forget the incident. Soon Pamela befriends the girl Emma in the barn and she tells that the house belonged to the Tooth Fairy Witch that killed many children to get their milk-teeth; further, Pamela would be in danger since she still has her last milk-tooth. Pamela tells Emma's story to her mother and Peter, but they do not believe in her. But when their friends are slaughtered in the house, Darcy and Peter start to believe that something supernatural is happening in the house. —Claudio Carvalho, Rio de Janeiro, Brazil ",4646
